participantID,hours
02581754-36cd-4b23-85ea-bf995c6dec83,18.63027777777778
0271c478-a56a-4c09-ab91-9743184dd71b,21.818872549019606
02b7a595-6508-46bd-8239-6deb433d6290,20.863768115942026
05dedb61-63bc-44e3-8e28-a5d32d91f7e9,15.712686567164182
06b33ec4-706d-462f-a681-05491be38eb3,22.475238095238094
0a85fd46-fada-434c-9f7a-08b81f9ed8e7,20.124047619047627
0adb7679-9d26-46e7-a134-11da293910f3,22.251356589147285
0b45e9c1-eba5-46d3-b0a4-cdb5aa4dc736,15.767447916666665
0bf54591-e0ac-47ba-9b43-31ff54dfcee8,10.497135416666666
0e33f78a-7064-44ff-a8a4-711f99113d39,16.13974358974359
0e615090-ca26-4635-9590-f6e6cde1094f,22.96898148148148
0ec84778-1a98-4cd7-aa11-05997ddadd52,20.5852380952381
113be918-e2d0-443c-830d-fd0964042b9d,13.240509259259259
11ee71b5-e66b-4da3-8458-fc4db17d875a,17.66190476190476
132c620a-fa7c-4f95-8dbf-9edc6f973336,21.006467661691545
13c66354-c2ce-4471-974d-0fd776a8a1bb,19.09553990610329
14121de2-f38e-4906-9fbe-b613549623fd,18.550238095238097
14eb688e-385b-4d6c-8cc1-0d51d89f4b2a,12.716904761904763
1586a0ff-0e95-4b1d-a2bd-97863a02811b,12.953140096618359
16213162-1d73-4155-8103-fa668f1579b6,18.566666666666663
16812063-e5df-4657-b86c-5b55a0c9ffe6,10.202666666666666
18159216-429a-4921-ab5f-7e751b5fdaad,13.609375
19097e81-ae0b-4ef1-b5aa-84350c2feeb9,15.925352112676057
1b1bcdb5-00eb-4a8c-8c05-a70d678ca0f8,8.602020202020201
1d356286-db62-4eaa-a4ef-3ba004e06843,13.694927536231884
20aa0d7b-c28d-43f1-a79c-c77a671b9d05,20.52363184079602
218a0ad7-4922-4c84-a41f-1b7abbfb72f7,13.655691056910571
21e4864a-7534-467b-9b55-2ec244a98037,20.42909604519774
235be35e-4e50-4996-80d7-ce701d2dca4b,17.833333333333336
23a4808f-4429-41d7-adcf-c96742871613,21.250714285714285
24166136-6ee3-4521-abaf-972fbe83d15d,20.001851851851846
24e975f6-80e9-4489-afed-d7f93e499aeb,22.432125603864737
29d662a9-f454-4261-8d58-f208c07cfd20,21.06291079812206
29e729f1-575c-4627-bf5a-e7bc28fdda26,10.708148148148148
2a3ed8d1-f62c-42b5-8efe-44f6a61cd6b4,21.511190476190475
2a8f6d94-88d4-4d72-b304-782563903dca,20.887009803921572
2aae82c5-03f9-42dd-974d-88230a9b75f7,22.08706467661692
2b0a7c5a-98f9-4512-a297-3ae27e805b71,19.322474747474747
2d05ec74-7279-4b26-b3ec-d3a2e414ba43,15.243809523809523
2db06051-769a-4daa-8e8e-3d3e6f9c5a17,17.386060606060607
2ec7547d-bd0a-4fbf-92a8-3a4e747a53f9,20.688095238095237
300a4242-7c38-4d7a-8911-2914ef452ab3,20.936029411764704
30141090-2743-49fb-94e0-25bfa783bcfd,22.59
32de9693-b5b6-4292-addd-2acbce93d8db,20.180487804878048
333a79d3-374a-43e5-8bfe-0f14e65b3db7,21.141545893719808
34c508d4-cbc4-46a4-8a71-890fb3d36724,14.38962962962963
36d8aa27-272b-460f-8f2c-13d22f7150a5,21.458571428571428
3a3fbad0-dca2-4c2b-82fb-0f6574b0bc0c,15.741481481481479
3a442eb1-e680-40ce-afcb-e718c4f1eb09,20.521527777777774
3a62899e-082a-4638-ab8b-b49f1ce12a20,16.487083333333334
3bdb1a29-023b-4fb5-8f49-6d285446179d,12.19722222222222
3cc3da4a-9b07-4215-ad8c-7ef222571856,13.33943661971831
3cd6a70c-1102-4097-b846-d42e975e901c,11.394166666666667
3cd9d6ee-2d46-46f3-928a-109147d08549,19.94413145539906
41f2fcc5-e1a6-42d0-9b51-68682d173e6f,8.938194444444443
425f3be7-a142-4256-af48-25ecedd8c425,19.177380952380954
43d50656-b760-4700-8ff1-da45f17bba09,13.056111111111111
4720363c-e587-4dcf-bc00-1b3bb42e7dc8,10.962169312169312
481aca07-ac33-4f38-98b7-3405dc3d60dc,21.624137931034486
49a44e13-111a-4f8d-b4ea-5d3476cb83a3,16.52190476190476
4b5a5d57-0ad9-49fc-913f-d9e33b90b159,14.988095238095235
4b8d9e5c-1e51-4a1d-81c9-b3911f623c08,17.14313725490196
4e471779-ecbc-4b5a-b6b0-fcbfc9479faa,10.380128205128203
4e541136-0db1-4749-b4c1-8dc03df3d4a5,21.53212560386473
4ea2ae1d-8d6b-4c7f-ac60-27fd6e5b67b0,15.469565217391299
4ed3225f-868e-43c6-9e57-0329d9ff9e9d,21.612935323383077
5072f60b-88da-4fd2-8339-f2c45496ffa4,20.726315789473684
51adda7d-b627-48e0-98be-72386fc84661,21.752347417840372
5375b0e9-db92-4189-801a-1e9dbe1d9f61,20.68046875
5bb7f10e-ea7d-4af3-adae-c0d92e8a700d,22.073333333333334
5c7c51c5-8bd6-4997-92c1-ce4c5eda45e6,19.900469483568074
5dc874cc-0b53-449b-bfa9-57fb665f388b,19.52176870748299
62e88542-8d2e-4148-bd5f-2a3b47cdac44,8.071428571428571
640d48a2-510a-49e6-bb3e-5bbd92222489,18.914646464646463
658adbe4-781c-45f9-92a7-14912fcd0701,21.208823529411763
663de5e8-dfc8-42ad-8410-c196f6345bec,13.635185185185186
665117c8-5dde-4655-a286-cd8ef2603d59,20.407619047619047
674e9815-7dd1-47f9-9916-c6e53d7e1a36,19.34032258064516
67d47ef6-5f27-43cd-912a-a40f27a43660,22.005787037037035
6812b3d0-5a2f-4d11-960a-23fc5c4e8c7b,21.022685185185182
687c2d53-012d-4082-a5f0-edade97481a5,14.421717171717171
69c89ffd-abcc-445b-9168-d2c42ab4e7ee,8.582962962962963
6a0fa84c-b18c-417c-b1f5-6a1a2528f7ee,21.008578431372552
6ceb4ef3-6578-45cc-bc02-fa97614313e1,21.42337962962963
6d10bf7a-a17c-4c87-9251-ae75e8f06f36,14.985519125683062
6f532efb-8e13-46ca-997d-2d934b5e5a37,22.06388888888889
6fb467a6-a780-4753-9fda-269594a5b928,23.388262910798122
7145fd25-94b9-49d3-b570-cf77f0221213,10.901408450704224
716e0022-85e1-45f0-853a-ca8f003da51a,14.30233918128655
71931795-5de7-4863-ae0c-3fb5edb5f9e0,16.955641025641025
757d34ef-7f1b-41f5-b072-ea4a4f336b80,15.825000000000001
75c633d4-6ade-471e-983a-aadc07d9383c,21.407291666666666
7607c6de-7244-4ba1-ab7c-5c4c4d7151ad,21.967401960784315
77dfe9b8-5f40-49a6-ba09-706198bb8a48,20.581904761904763
787b23f7-f912-43c4-8caf-7a16c57e0256,9.263076923076923
7b0d87b0-c099-44eb-9815-67d51d73db9a,16.653125000000003
7b497dbd-18ec-4d3c-88dd-e9f1d67fb493,17.16243781094527
7bb5eee8-70d6-4b16-990a-a62cf827170a,17.38568075117371
7c34bf1b-3b8b-45cd-ae97-26f2eafe97dd,22.909420289855074
7c885f26-7923-41a3-847e-c971eafee8d4,21.550469483568072
7e6a98f1-73c3-4023-9bbd-acf2b70d04b5,16.11122448979592
7e883e52-65af-4edb-9d55-a72ba5f03287,21.452083333333334
803be457-cee4-4f3f-9540-ff574c57c697,15.583333333333332
8307ff6e-f582-49b0-81cc-39fe9966d097,21.381592039800996
8323bb7d-6b8d-4dea-82d6-08944e6da3a9,20.47810945273632
85c88df0-b503-4329-a29f-353199f7fe5b,11.940112994350283
883aca61-af06-4c14-ba58-8d2e4b75bfda,21.510199004975124
885170be-d945-427d-bd3a-b0524ddc3105,19.31760563380282
89ff7373-ee85-4764-a4dd-90138af9af85,14.806388888888888
8a01ec4c-6222-4efd-9beb-0adb12e00a2b,21.022222222222222
8a2a2baf-826f-445d-a7fe-3a9b7f5d2334,16.260233918128655
8b13d979-315f-4357-8f0e-7c12df0a6ca8,18.93214285714286
8c09fe40-2c9e-49a1-afc9-a37138658d3b,14.124999999999998
8c0d11a7-1838-4db4-9319-5d171522655d,19.06612903225807
8f1c82eb-5e71-4187-a0a3-f2b58d8d99bd,10.046264367816093
900bd2b1-a14f-4775-8f78-07ba77caf23b,18.739716312056736
91297102-4775-4ea1-a10d-4530e3c2f0af,7.7041666666666675
